KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_GQ8iWaS,"[u][b]Bulk crafting[/b][/u]\n\n[c][ffffff]Craft stacks[-][/c] of items                                            \n[i]Hold [c][00ff00][Shift][-][/c] or [c][00ff00][Cntrl][-][/c],  + click[c][ffffff] template[-][/c].               [/i]\n                                                                \n[c][ffffff]Remove stacks [-][/c]from queue:  [c][ffffff][-][/c]\n[i]Holding [Shift] or [Cntrl] + click on[b] queue icon[/b][/i]\n\n--- \n[c][ffffff]Abort craft[-][/c]:    [c][c0c0c0]                                              \n[b]Green slider[/b] at top of screen to turn off          \nThen, click on queue icon.                        \n(Resources might be lost.)                          [-][/c]",,,,,,,,,,[u][b]批量制作[/b][/u]\n\n[c][ffffff]制作物品的堆叠[-][/c]\n[i]按住 [c][00ff00][Shift][-][/c] 或 [c][00ff00][Cntrl][-][/c]，  + 点击[c][ffffff]模板[-][/c]。               [/i]\n                                                                \n[c][ffffff]从队列中移除堆叠[-][/c]:  [c][ffffff][-][/c]\n[i]按住 [Shift] 或 [Cntrl] + 点击[b]队列图标[/b][/i]\n\n--- \n[c][ffffff]中止制作[-][/c]:    [c][c0c0c0]                                              \n[b]屏幕顶部的绿色滑块[/b]关闭\n然后，点击队列图标。                        \n(可能会丢失资源。)                          [-][/c],,,,,,
pda_2wC1Sia,"InvC - [c][ffffff]Item quick-transfer[-][/c] reminder PC [c][ff8000][i](OnByT: Tasks3, Hoverbike placed) (OffBy: BiofuelCamp)[/i]      >C_Rw[-][/c]",,,,,,,,,,"InvC - [c][ffffff]物品快速转移[-][/c] 提醒 PC [c][ff8000][i](OnByT: Tasks3, 悬浮自行车放置) (偏移：BiofuelCamp)[/i]      >C_Rw[-][/c]",,,,,,
pda_6CuS0Si,Added Materials,,,,,,,,,,添加材料,,,,,,
pda_CuWaY4W,...,,,,,,,,,,...,,,,,,
pda_8qWu0CO,--,,,,,,,,,,--,,,,,,
pda_qD8u8RS,[c][ffffff]To[b] Quick-transfer[/b] things:[-][/c]\n\n[c][00ff00][Shift] + [LMB][-][/c] [c][ffffff]on an item[-][/c],,,,,,,,,,[c][ffffff]要[b]快速转移[/b]物品：[-][/c]\n\n[c][00ff00][Shift] + [LMB][-][/c] [c][ffffff]在一个物品上[-][/c],,,,,,
pda_euO0uAi,[c][ff80ff]Check flow [-][/c]Unlocked[c][ffffff] Multitool[-][/c],,,,,,,,,,[c][ff80ff]检查流程 [-][/c]解锁 [c][ffffff]多功能工具[-][/c],,,,,,
pda_amuSS0e,Multitool,,,,,,,,,,多功能工具,,,,,,
pda_KGmGq00,...,,,,,,,,,,...,,,,,,
pda_0mqm8OS,---,,,,,,,,,,---,,,,,,
pda_Z4u8GmK,"This is your [u][c][ffffff]main building tool[-][/c][/u].\n\nMost important function is [c][ffffff]full block retrieval[-][/c].\n\n[i]For ammo clips, you need to find the Resource '[c][ffff80]Promethium[-][/c]' .[/i]",,,,,,,,,,这是你的 [u][c][ffffff]主要建筑工具[-][/c][/u]。\n\n最重要的功能是 [c][ffffff]完整方块回收[-][/c]。\n[i]对于弹药夹，你需要找到资源 '[c][ffff80]钷[-][/c]'。[/i],,,,,,
pda_KSCJ4SI,____[c][ffff00]Techtree special mentions[-][/c]______,,,,,,,,,,____[c][ffff00]技术树特别提及[-][/c]______,,,,,,
pda_WCSgk4m,...,,,,,,,,,,...,,,,,,
pda_GufaOsi,...,,,,,,,,,,...,,,,,,
pda_8o0et8K,--,,,,,,,,,,--,,,,,,
pda_aSWKiKa,"Queue - [c][ffffff]Craft Starter (HV)[-][/c], ""Multitool tip"" [c][ff8000][i]>C_Off[/i][-][/c]",,,,,,,,,,队列 - [c][ffffff]制作起始（HV）[-][/c]，“多功能工具提示” [c][ff8000][i]>C_Off[/i][-][/c],,,,,,
pda_CeSGa0G,Crafting starter Block,,,,,,,,,,制作起始方块,,,,,,
pda_KWG6m8K,...,,,,,,,,,,...,,,,,,
pda_4GG8G4r,--,,,,,,,,,,--,,,,,,
pda_uSa8emm,"This starter block uses the ""[c][ffffff]Small"" Grid[-][/c].\n[sup](""S"" or ""HV"")[/sup]\n\n... To easily choose [b]fitting blocks[/b] to craft:\nSelect the '[c][ffffff] HoverVessel[-][/c]'  filter.\n[c][c0c0c0][sup][i](> Upper tabs, right, Symbol of a Land Speeder)[/i][/sup][-][/c]\n[sup]\nFor complex building, a [c][ffffff]Multitool [-][/c]is \nhighly recommended. (=Block pickup)[/sup]",,,,,,,,,,"这个起始方块使用“[c][ffffff]小型[-][/c]”网格。\n[sup](""S"" 或 ""HV"")[/sup]\n\n... 为了轻松选择 [b]合适的方块[/b] 来制作：\n选择 '[c][ffffff]悬浮飞船[-][/c]' 过滤器。\n[c][c0c0c0][sup][i](> 上方标签，右侧，陆行速度器的符号)[/i][/sup][-][/c]\n[sup]\n对于复杂建筑，强烈推荐使用 [c][ffffff]多功能工具[-][/c]。 (=方块拾取)[/sup]",,,,,,
pda_CwqWGCC,Trg_Stat [c][ffffff]FirstFracture[-][/c] security mention [c][ff8000][i](OffBy: HrPOI & heatRad early &BoomHeal)[/i][-][/c],,,,,,,,,,Trg_Stat [c][ffffff]FirstFracture[-][/c] 安全提及 [c][ff8000][i](偏移：HrPOI & 热辐射早期 & BoomHeal)[/i][-][/c],,,,,,
pda_oW44Sqm,Ouch...,,,,,,,,,,哎哟...,,,,,,
pda_KCka8K7,...,,,,,,,,,,...,,,,,,
pda_uG8qWSj,---,,,,,,,,,,---,,,,,,
pda_8imeamG,[c][ffff80]Afflictions[-][/c],,,,,,,,,,[c][ffff80]疾病[-][/c],,,,,,
pda_8GMYmwS,--,,,,,,,,,,--,,,,,,
pda_4erKaGC,"You just got [c][ffffff]ill. [-][/c]\n[i]Effects are stopped, for the moment, but you have to act.[/i]\n\n[c][ffffff]- Mitigation [-][/c]will lessen or slow down the illness.\n[c][ffffff]- Healing [-][/c]will get rid of it.\n\nA [c][ffffff]fracture is mitigated [-][/c]with [c][ffff80]bandages[-][/c].",,,,,,,,,,你刚刚变得 [c][ffffff]生病[-][/c]。\n[i]效果暂时停止，但你必须采取行动。[/i]\n\n[c][ffffff]- 缓解[-][/c] 将减轻或减慢疾病。\n[c][ffffff]- 治疗[-][/c] 将摆脱它。\n\n[c][ffffff]骨折通过 [c][ffff80]绷带[-][/c] 缓解。,,,,,,
pda_8OetKWS,Your Inventory,,,,,,,,,,你的库存,,,,,,
pda_qaiiu8O,InvCc -on- [c][ffffff]Make ores[-][/c] - - [i]((Crushed stone x5))[/i],,,,,,,,,,InvCc -on- [c][ffffff]制作矿石[-][/c] - - [i]((碎石 x5))[/i],,,,,,
pda_qq0uim8,Crushed Stone,,,,,,,,,,碎石,,,,,,
pda_OuCKmTC,...,,,,,,,,,,...,,,,,,
pda_CimEmLW,--,,,,,,,,,,--,,,,,,
pda_CWmqiak,"[u][c][ffffff]Emergency resources[-][/c][/u]:\n\nIf desperate, this Constructor can filter basic[c][ffffff] ores[-][/c] \nout of [c][ffffff]Crushed Stones.                                               [-][/c]\n[i][/i]\n[i](Check the [b]'Components' [/b]tab.                                    [/i]\n[i]Upper row of small symbols -> Small gear symbol)[/i]",,,,,,,,,,[u][c][ffffff]紧急资源[-][/c][/u]：\n\n如果绝望，这个建造机可以过滤基本[c][ffffff]矿石[-][/c] \n从 [c][ffffff]碎石。                                               [-][/c]\n[i][/i]\n[i]（检查 [b]'组件' [/b] 标签。                                    [/i]\n[i]上方的一行小符号 -> 小齿轮符号)[/i],,,,,,
pda_qG4QKYi,____[c][ffff00] Tent  [-][/c]______________,,,,,,,,,,____[c][ffff00] 帐篷 [-][/c]______________,,,,,,
pda_4qiaOuS,...,,,,,,,,,,...,,,,,,
pda_SmaKOqE,...,,,,,,,,,,...,,,,,,
pda_qKWmaGO,--,,,,,,,,,,--,,,,,,
pda_G2GOmam,"Found: [c][ffffff]Crushed Stone[-][/c]\n[c][ffffff][-][/c]\n[i]( For: [u]Concrete[/u], Devices...)[/i]",,,,,,,,,,发现：[c][ffffff]碎石[-][/c]\n[c][ffffff][-][/c]\n[i]( 用于：[u]混凝土[/u]，设备...)[/i],,,,,,
pda_i8ax48K,Queue - Craft replacement [c][ffffff]Core[-][/c]. [i](OnBy??) [c][ff8000](OffBy: CraftBAStarter)[-][/c][/i],,,,,,,,,,队列 - 制作替代 [c][ffffff]核心[-][/c]。 [i](OnBy??) [c][ff8000](OffBy: CraftBAStarter)[-][/c][/i],,,,,,
pda_iSiW5ue,Replacement Core,,,,,,,,,,替代核心,,,,,,
pda_O2U40WK,[i]... intended?[/i],,,,,,,,,,[i]... 打算？[/i],,,,,,
pda_i0WO808,"[u]Note:[/u] You [c][ffffff]crafted a[b] 'replacement' Core[/b][-][/c]\n\n... Use it to [b]move your Core[/b] location,\nor to [b]claim [/b]another structure.\n\n--- \n\n[c][c0c0c0](...If you intended to create a [-][/c][c][ffffff][b]new [/b]structure: [-][/c][c][c0c0c0]\nJust craft the fitting [-][/c][c][ffffff]Starter Block[-][/c][c][c0c0c0] next. [-][/c]\n[i][c][c0c0c0]> ""Building blocks'""tab & ""Show all Templates'"" selector.)[-][/c][/i]",,,,,,,,,,[u]注意：[/u][c][ffffff]你制作了一个[b]'替代'核心[/b][-][/c]\n\n... 使用它来 [b]移动你的核心[/b] 位置，\n或 [b]认领 [/b]另一个结构。\n\n--- \n\n[c][c0c0c0](...如果你打算创建一个 [-][/c][c][ffffff][b]新 [/b]结构：[-][/c][c][c0c0c0]\n只需制作合适的 [-][/c][c][ffffff]起始方块[-][/c][c][c0c0c0] 即可。[-][/c]\n[i][c][c0c0c0]> “建筑方块” 标签 & “显示所有模板” 选择器。)[-][/c][/i],,,,,,
pda_qaO8mCC,..,,,,,,,,,,..,,,,,,
pda_iqq48eK,"Queue - [c][ffffff]Craft Starter (BA) [-][/c]Size & ""Multitool"" warn [i][c][ff8000]>C_Off[-][/c][/i]",,,,,,,,,,队列 - [c][ffffff]制作起始（BA）[-][/c]大小 & “多功能工具”警告 [i][c][ff8000]>C_Off[-][/c][/i],,,,,,
pda_WRWRSqG,Crafting starter Block,,,,,,,,,,制作起始方块,,,,,,
pda_WWuaGli,...,,,,,,,,,,...,,,,,,
pda_qGSSUe8,--,,,,,,,,,,--,,,,,,
pda_QSOmM8O,"This starter block uses the ""[c][ffffff]Large"" Grid[-][/c].\n(""L"" or ""BA"")                                                  \n\n... To easily choose [b]fitting blocks[/b] to craft, select the '[c][ffffff] Base[-][/c]'  filter.\n[i](> Upper tabs, right, same symbol as on this block.)                   [/i]\n\n-\n[i]Note: For building, a [c][ffffff]Multitool [-][/c]is highly recommended. [/i]\n[i](=Block pickup)                                                                     [/i]",,,,,,,,,,"这个起始方块使用“[c][ffffff]大型[-][/c]”网格。\n(""L"" 或 ""BA"")                                                  \n\n... 为了轻松选择 [b]合适的方块[/b] 来制作，请选择 '[c][ffffff]基础[-][/c]' 过滤器。\n[i](> 上方标签，右侧，与此方块相同的符号。)                   [/i]\n\n-\n[i]注意：对于建筑，强烈推荐使用 [c][ffffff]多功能工具[-][/c]。 [/i]\n[i](=方块拾取)                                                                     [/i]",,,,,,
pda_4m8uSSC,[c][ff8000]bmC[-][/c]- Enter the [c][ffffff]Poles [-][/c]&travel over poles [i][c][ff8000](OffBy: DBDoorBreach)[-][/c][/i],,,,,,,,,,[c][ff8000]bmC[-][/c]- 进入 [c][ffffff]极地[-][/c]&越过极地 [i][c][ff8000](OffBy: DBDoorBreach)[-][/c][/i],,,,,,
pda_eiuUKaS,Pol[c][ffffff]e C[-][/c]aps,,,,,,,,,,极[c][ffffff]地帽[-][/c],,,,,,
pda_X4ik4iC,[i](Nothing to See)[/i],,,,,,,,,,[i](没什么可看的)[/i],,,,,,
pda_4Q004mW,---,,,,,,,,,,---,,,,,,
pda_4aWcimG,"[i]< ... Just ice and snow...  [/i][i]- No life, [c][ffffff]nothing to see[-][/c] ... >[/i]\n[i][/i]\n[i]< And the polar coordinates are messing with all your gear. >[/i]",,,,,,,,,,[i]< ... 只是冰雪...  [/i][i]- 没有生命，[c][ffffff]没什么可看的[-][/c] ... >[/i]\n[i][/i]\n[i]< 而且极坐标正在干扰你所有的设备。>[/i],,,,,,
pda_Kq0eGW8,"Found [c][ffffff]Promethium[-][/c]  [c][ff80ff][i][c][ff8000](OffBy: PromRes&Ore, [-][/c][/i][c][ff8000])[-][/c][-][/c]",,,,,,,,,,"发现 [c][ffffff]钷[-][/c] [c][ff80ff][i][c][ff8000](OffBy: PromRes&Ore, [-][/c][/i][c][ff8000])[-][/c][-][/c]",,,,,,
pda_eWmO8aO,Found Promethium,,,,,,,,,,发现钷,,,,,,
pda_eieOcCK,--,,,,,,,,,,--,,,,,,
pda_hmC0mGC,--,,,,,,,,,,--,,,,,,
pda_848OqeK,"[i]< Promethium !! [/i]\n[i]For: [c][ffff80][u]>Multitool[/u] [c][ffffff]clips[-][/c],[-][/c] Fuel... >[/i]\n\n[i]< [c][ffffff]Really important[-][/c], ... but not right now. >[/i]",,,,,,,,,,"[i]< 钷！！[/i]\n[i]用于：[c][ffff80][u]>多功能工具[/u] [c][ffffff]弹药[-][/c],[-][/c] 燃料... >[/i]\n\n[i]< [c][ffffff]非常重要[-][/c]，... 但现在不是时候。>[/i]",,,,,,
pda_qiOeuCK,____Building help checklists & steering controls  [c][ffff00][c][ff80ff]TEST[-][/c] [-][/c]______,,,,,,,,,,____建筑帮助清单和控制方向 [c][ffff00][c][ff80ff]测试[-][/c] [-][/c]____,,,,,,
pda_QomGGK4,...,,,,,,,,,,...,,,,,,
pda_aSuW848,...,,,,,,,,,,...,,,,,,
pda_WGmauO0,--,,,,,,,,,,--,,,,,,
pda_iPmeOW0,Checklist: HV Building - TEST,,,,,,,,,,检查清单：HV建筑 - 测试,,,,,,
pda_08i4Ceu,HV: Basic parts,,,,,,,,,,HV: 基础部件,,,,,,
pda_G8K84Aa,- [c][ffffff]Starter[-][/c] block,,,,,,,,,,- [c][ffffff]启动[-][/c] 块,,,,,,
pda_eCGSI0K,--,,,,,,,,,,--,,,,,,
pda_r8aCmaW,[i](Alternatively[/i]:[i] Replacement Core)[/i],,,,,,,,,,[i](或者[/i]:[i] 替换核心)[/i],,,,,,
pda_eS44aC0,--,,,,,,,,,,--,,,,,,
pda_OCiDiSm,- [c][ffffff]Generator[-][/c],,,,,,,,,,- [c][ffffff]发电机[-][/c],,,,,,
pda_Cumqq4u,--,,,,,,,,,,--,,,,,,
pda_W4auKuE,- [c][ffffff]Hover Engines[-][/c]\n[i](Place in T-layout for better stability)[/i],,,,,,,,,,- [c][ffffff]悬浮引擎[-][/c]\n[i](为了更好的稳定性，请以T型布局放置)[/i],,,,,,
pda_TqqGuSm,--,,,,,,,,,,--,,,,,,
pda_WaSuC8d,- [c][ffffff]Fuel Tank[-][/c],,,,,,,,,,- [c][ffffff]燃料箱[-][/c],,,,,,
pda_mmWkmee,--,,,,,,,,,,--,,,,,,
pda_q4mKAKS,- [c][ffffff]Cockpit[-][/c],,,,,,,,,,- [c][ffffff]驾驶舱[-][/c],,,,,,
pda_WuOOa4K,--,,,,,,,,,,--,,,,,,
pda_Omu0qSu,- Generator,,,,,,,,,,- 发电机,,,,,,
pda_SJq48i9,--,,,,,,,,,,--,,,,,,
pda_8ieKaj2,- (Building Blocks),,,,,,,,,,- (建筑方块),,,,,,
pda_GOgme4a,--,,,,,,,,,,--,,,,,,
pda_q8e0Giq,- Building Blocks,,,,,,,,,,- 建筑方块,,,,,,
pda_8uOK8Uu,--,,,,,,,,,,--,,,,,,
pda_u0aamIO,(Checklist removed),,,,,,,,,,(检查清单已移除),,,,,,
pda_SwSSH8S,[i]((Turn off: [b]Put back into inventory[/b]))[/i],,,,,,,,,,[i]((关闭: [b]放回库存[/b]))[/i],,,,,,
pda_uiSieCu,--,,,,,,,,,,--,,,,,,
pda_CqOqu5O,Turning off checklist.,,,,,,,,,,关闭检查清单。,,,,,,
pda_K8iaqFK,BlckPlc [c][80ffff]CalSig4c[-][/c]- [c][ffffff]Hoverbike[-][/c] - placed [c][ff8000]>C_Off x3 >C_Rw[-][/c],,,,,,,,,,BlckPlc [c][80ffff]CalSig4c[-][/c]- [c][ffffff]悬浮自行车[-][/c] - 放置 [c][ff8000]>C_Off x3 >C_Rw[-][/c],,,,,,
pda_KCKOaqi,"Added[c][ffffff] HV Building Checklist [-][/c]to view.\n\n[i](To [b]remove[/b], put this item [c][ffffff]back into your inventory[-][/c].)[/i]",,,,,,,,,,已添加[c][ffffff] HV建筑检查清单 [-][/c]以查看。\n\n[i](要 [b]移除[/b]，将此物品 [c][ffffff]放回你的库存[-][/c]。)[/i],,,,,,
pda_UO0dWqS,"[i]((Turn off: [b]Select the Checklist item in Toolbar, [LMB][/b]))[/i]",,,,,,,,,,[i]((关闭: [b]在工具栏中选择清单项，[LMB][/b]))[/i],,,,,,
pda_O0GOCKO,--,,,,,,,,,,--,,,,,,
pda_qimWC0T,Turning off checklist.,,,,,,,,,,关闭检查清单。,,,,,,
pda_u0ti0W8,Hoverbike,,,,,,,,,,悬浮自行车,,,,,,
pda_ScxTq4a,...placed!,,,,,,,,,,...已放置!,,,,,,
pda_3SOS8SO,--,,,,,,,,,,--,,,,,,
pda_uWKCiON,"[i]< Careful ... It will [c][ff0000][b]fold up[/b][-][/c] , if you leave it too long in the open! >[/i]\n\n[i]< Just[c][ffff80] pick it up into your toolbar[-][/c], [/i]\n[i]and place it again when needed. >[/i]",,,,,,,,,,[i]< 小心 ... 如果你长时间将其打开，它会 [c][ff0000][b]折叠起来[/b][-][/c] ，! >[/i]\n\n[i]< 只需[c][ffff80] 将其捡起放入工具栏[-][/c]， [/i]\n[i]并在需要时再次放置。 >[/i],,,,,,
pda_uCOKAm8,View controls,,,,,,,,,,视角控制,,,,,,
pda_W9WS1e8,Unlock Camera with[c][00ff00] [Alt][-][/c],,,,,,,,,,用[c][00ff00] [Alt][-][/c] 解锁相机,,,,,,
pda_CeWS8oe,--,,,,,,,,,,--,,,,,,
pda_WeSuEOe,[u]When driving[/u]:\n\nUnlock the [c][ffffff]view camera[-][/c] with [c][00ff00][Alt][-][/c] .\n[i][/i]\n[i]( View Distance: [MouseWheel] )[/i],,,,,,,,,,[u]驾驶时[/u]：\n\n用 [c][00ff00][Alt][-][/c] 解锁 [c][ffffff]视角相机[-][/c] 。\n[i][/i]\n[i]( 视角距离: [鼠标滚轮] )[/i],,,,,,
pda_duCUaK4,Other Note,,,,,,,,,,其他注意事项,,,,,,
pda_iISSN8u,--,,,,,,,,,,--,,,,,,
pda_44OemKi,(Full Timeout),,,,,,,,,,(超时),,,,,,
pda_iKAaaeG,--,,,,,,,,,,--,,,,,,
pda_KOWmq8G,"Found: [c][ffffff]Iron[-][/c]\n[c][ffffff][-][/c]\n[i]< For: [u]Weapons[/u][/i] [i]& [u]Ammo,[/u] Devices, ... >[/i]",,,,,,,,,,"发现: [c][ffffff]铁[-][/c]\n[c][ffffff][-][/c]\n[i]< 用于: [u]武器[/u] & [u]弹药[/u], 设备, ... >[/i]",,,,,,
pda_MlCq84w,Found Silicon,,,,,,,,,,发现硅,,,,,,
pda_uCS6eaK,...,,,,,,,,,,...,,,,,,
pda_uaKOaeK,--,,,,,,,,,,--,,,,,,
pda_iCamSwG,Found Copper,,,,,,,,,,发现铜,,,,,,
pda_KG0CIWa,...,,,,,,,,,,...,,,,,,
pda_WOuSuKO,--,,,,,,,,,,--,,,,,,
pda_SCeuMOm,Found Wood Logs,,,,,,,,,,发现木材,,,,,,
pda_0480kim,...,,,,,,,,,,...,,,,,,
pda_me8mOwi,--,,,,,,,,,,--,,,,,,
pda_w8ael40,Found Plant Fiber,,,,,,,,,,发现植物纤维,,,,,,
pda_0OS82CW,(Message),,,,,,,,,,(信息),,,,,,
pda_O48uGM4,--,,,,,,,,,,--,,,,,,
pda_iu0mS04,"[i]Found: [c][ffffff]Fiber[-][/c][/i]\n\n< For: [u]Bandages[/u], Devices...\n  Note: [c][ffffff]Destroyed plants[-][/c] do not regrow. >",,,,,,,,,,"[i]发现: [c][ffffff]纤维[-][/c][/i]\n\n< 用于: [u]绷带[/u], 设备...\n  注意: [c][ffffff]被摧毁的植物[-][/c] 不会重新生长。 >",,,,,,
pda_6oaSGaq,(Full Timeout),,,,,,,,,,(超时),,,,,,
pda_0S0ai8q,--,,,,,,,,,,--,,,,,,
pda_GWOCqCu,Healing Affliction,,,,,,,,,,治疗病痛,,,,,,
pda_m4CmKuu,Uh-oh...,,,,,,,,,,哦哦...,,,,,,
pda_OQ4COYC,"""GENERATOR OVERLOAD!""",,,,,,,,,,"""发电机过载!""",,,,,,
pda_K00Wa4C,...,,,,,,,,,,...,,,,,,
pda_8Kq8esm,---,,,,,,,,,,---,,,,,,
pda_a4OwGee,"You just got [c][ffff00]wounded[-][/c]!\n[c][c0c0c0](See: Red icon, bottom left screen)[-][/c]\n\n[c][ffffff]Heal[-][/c] it as soon as possible- \n-...  or at least [c][ffffff]mitigate[-][/c] it, so that it does not get [i]worse[/i].\n\n---\n[ [c][ffffff]OK[-][/c] ] for next message",,,,,,,,,,你刚刚 [c][ffff00]受伤[-][/c]!\n\n[c][c0c0c0](查看: 屏幕左下角的红色图标)[-][/c]\n\n[c][ffffff]尽快治疗[-][/c] -\n-...  或者至少 [c][ffffff]减轻[-][/c] 它，以免情况 [i]恶化[/i]。\n\n---\n[ [c][ffffff]确定[-][/c] ] 查看下一条消息,,,,,,
pda_SSaOeii,Drone Mining,,,,,,,,,,无人机开采,,,,,,
pda_mm4ONKq,...,,,,,,,,,,...,,,,,,
pda_G0amq4q,--,,,,,,,,,,--,,,,,,
pda_MSq0EGG,\n- Select [b]Survival Tool[/b] & [c][ffff00]Mine[-][/c] the deposit with Drone\n[i][/i][i][sup][c][c0c0c0][RMB] for selecting tool modes. )[-][/c][/sup][/i],,,,,,,,,,\n- 选择 [b]生存工具[/b] & [c][ffff00]开采[-][/c] 矿床与无人机\n\n[i][/i][i][sup][c][c0c0c0][RMB] 用于选择工具模式。 )[-][/c][/sup][/i],,,,,,
pda_GSO0uC0,--,,,,,,,,,,--,,,,,,
pda_iKm0CeL,"Crft  - [c][80ffff]CalSig4c [-][/c]-on- [c][ffffff]BikeCrafted[-][/c] [i][c][ff8000](OffBy: FoundBike, placeBike)  [-][/c][/i][c][ff8080]>ToRwBy [-][/c][c][ff8000]>C_Off x4 [-][/c]",,,,,,,,,,"Crft  - [c][80ffff]CalSig4c [-][/c]-on- [c][ffffff]BikeCrafted[-][/c] [i][c][ff8000](OffBy: 找到自行车, 放置自行车)  [-][/c][/i][c][ff8080]>ToRwBy [-][/c][c][ff8000]>C_Off x4 [-][/c]",,,,,,
pda_qWaWGtK,Hoverbike,,,,,,,,,,悬浮自行车,,,,,,
pda_SauaOiq,...,,,,,,,,,,...,,,,,,
pda_mwGmKOi,--,,,,,,,,,,--,,,,,,
pda_SIeqeSW,TlbC - [c][80ffff]CalSig4c [-][/c]Toolbar - [c][ffffff]PlaceBike[-][/c] [i][c][ff8000](OffBy: PlaceBike) [-][/c][/i][c][ff8000]>C_Offx4[-][/c],,,,,,,,,,TlbC - [c][80ffff]CalSig4c [-][/c]工具栏 - [c][ffffff]放置自行车[-][/c] [i][c][ff8000](OffBy: 放置自行车) [-][/c][/i][c][ff8000]>C_Offx4[-][/c],,,,,,
pda_LKCOCkq,Place Bike,,,,,,,,,,放置自行车,,,,,,
pda_i0ueSO7,"Select it in [c][ffffff]Toolbar[-][/c], place on ground with [c][00ff00][LMB][-][/c]",,,,,,,,,,在 [c][ffffff]工具栏[-][/c] 中选择，用 [c][00ff00][LMB][-][/c] 放在地上,,,,,,
pda_4Ku4qWe,--,,,,,,,,,,--,,,,,,
pda_a4aeqmK,(Debug) Taurus Explosion trigger,,,,,,,,,,(调试) 金牛座爆炸触发器,,,,,,
pda_GU4uua0,BoomLever,,,,,,,,,,BoomLever,,,,,,
pda_8C2qO4i,New Action,,,,,,,,,,新动作,,,,,,
pda_eqGCuSm,--,,,,,,,,,,--,,,,,,
pda_iKaG0a4,Sig - [c][ffffff]Sprint[-][/c] Info- [i][c][ff8000](OnBy: ReportCaptain) [-][/c][/i],,,,,,,,,,信号 - [c][ffffff]冲刺[-][/c] 信息- [i][c][ff8000](由: 报告船长) [-][/c][/i],,,,,,
pda_mIemGbq,Sprinting,,,,,,,,,,冲刺,,,,,,
pda_mBKKCqq,--,,,,,,,,,,--,,,,,,
pda_Ouu8e4K,--,,,,,,,,,,--,,,,,,
pda_SeMWmR4,[c][00ff00]Move +[Shift][-][/c],,,,,,,,,,[c][00ff00]移动 +[Shift][-][/c],,,,,,
pda_IGCOC8e,--,,,,,,,,,,--,,,,,,
pda_84WwC46,Sig & [c][0080ff]nPOI[-][/c] _on [c][ffffff]Leak[-][/c] found [i][c][ff8000](SigOnByT:PerfectFarm)[-][/c][/i] [c][ffffff][c][ff8000] [i][b]+Dlg[/b]Var[/i]  >C_On[-][/c][-][/c],,,,,,,,,,信号 & [c][0080ff]nPOI[-][/c] _在 [c][ffffff]泄漏[-][/c] 发现 [i][c][ff8000](SigOnByT:完美农场)[-][/c][/i] [c][ffffff][c][ff8000] [i][b]+Dlg[/b]Var[/i]  >C_On[-][/c][-][/c],,,,,,
pda_uWue8iO,Leak found,,,,,,,,,,发现泄漏,,,,,,
pda_ErS8qGW,Return & [c][ffff00]talk to Galleon[-][/c],,,,,,,,,,返回 & [c][ffff00]与Galleon交谈[-][/c],,,,,,
pda_8e40S0G,--,,,,,,,,,,--,,,,,,
pda_iiqmmmG,( Debug) Open HangarDoor,,,,,,,,,,(调试) 打开机库门,,,,,,
pda_auC4CmU,OpenHangar,,,,,,,,,,打开机库,,,,,,
pda_q8i8mfi,New Action,,,,,,,,,,新动作,,,,,,
pda_eECSuGi,--,,,,,,,,,,--,,,,,,
pda_44qeOmK,invOp - [c][ffffff]Faction [-][/c]storage - Captain  [c][ff8080]>C_Off&C_On Junk[-][/c],,,,,,,,,,invOp - [c][ffffff]派系 [-][/c]存储 - 船长 [c][ff8080]>C_Off&C_On 垃圾[-][/c],,,,,,
pda_CGKCaum,[c][ff80ff]Unused [-][/c]DvUse- [c][ffffff]Back to Bed[-][/c] - (Offby:,,,,,,,,,,[c][ff80ff]未使用 [-][/c]DvUse- [c][ffffff]返回床 [-][/c] - (Offby:,,,,,,
pda_WrqGuei,Too Sleepy,,,,,,,,,,太困了,,,,,,
pda_uqOeme8,Used Bed,,,,,,,,,,使用过的床,,,,,,
pda_muui0Oq,--,,,,,,,,,,--,,,,,,
pda_4S8O8uW,"[i]""What the... Human,[c][ffffff][-][/c][/i][c][ffffff] get up!! [-][/c]\n[i]Earn your stay.""[/i]",,,,,,,,,,[i]“什么... 人类，[c][ffffff][-][/c][/i][c][ffffff] 起来！[-][/c]\n[i] 赢得你的停留。“[/i],,,,,,
pda_8Si0mK4,To [c][ffffff]Sprint[-][/c]: \n[c][00ff00]Move +[Shift][-][/c]\n\n(Will make you hungry),,,,,,,,,,要 [c][ffffff]冲刺[-][/c]：\n[c][00ff00]移动 +[Shift][-][/c]\n\n（会让你感到饥饿）,,,,,,
pda_kiKeWmq,[c][ffffff]Dlg[-][/c]_Trig - Open [c][ffffff]HangarDoor & Jetpack[-][/c]  [c][ffff00]+UI All[-][/c],,,,,,,,,,[c][ffffff]Dlg[-][/c]_Trig - 打开 [c][ffffff]机库门 & 喷气背包[-][/c] [c][ffff00]+UI 全部[-][/c],,,,,,
pda_aWSWieO,- Into Space -,,,,,,,,,,- 进入太空 -,,,,,,
