KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_IeaWW,"Capital Vessels make extremely valuable mobile bases. Rather than bringing salvaged materials and <color=#ffc800>resources</color> to your base, with a Capital Vessel, you can bring your base to the <color=#ffc800>resources</color>.\n\n@w4 As an <color=#ffc800>Engineer</color>, you can <color=#ffc800>build </color>Capital Vessels from scratch, and are capable of <color=#ffc800>crafting the devices</color> required for a Capital Vessel to take flight. @w4 Build or Salvage a Capital Vessel to use as your mobile base of operations.\n\n@p9 To do this, you must place four <color=#ffc800>Small Thrusters</color> and two <color=#ffc800>Medium Thrusters</color> on a Capital Vessel. @w2 You can salvage these off of the occasional crashed or junked Capital Vessels around the planet, or <color=#ffc800>build them yourself</color>.",,,,,,,,,,主力舰是极具价值的移动基地。与其将回收的材料和<color=#ffc800>资源</color>带回基地，不如用主力舰将基地带到<color=#ffc800>资源</color>所在之处。\n\n@w4 作为<color=#ffc800>工程师</color>，你可以<color=#ffc800>从头建造</color>主力舰，并且能够<color=#ffc800>制造</color>主力舰升空所需的装置。@w4 建造或回收一艘主力舰，作为你的移动操作基地。\n\n@p9 为此，你必须在主力舰上放置四个<color=#ffc800>小型推进器</color>和两个<color=#ffc800>中型推进器</color>。@w2 你可以从星球周围偶尔坠毁或废弃的主力舰上回收这些部件，或者<color=#ffc800>自己建造</color>它们。,,,,,,
dialogue_a4OKo,Let's see if we can get this off the ground.,,,,,,,,,,看看我们能不能让它升空。,,,,,,
dialogue_CXieG,Looks like I have my work cut out for me.,,,,,,,,,,看来我有得忙了。,,,,,,
dialogue_W8iaq,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
dialogue_G4Wqm,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
dialogue_SWeG4,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
dialogue_eumSO,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
dialogue_miqa0,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
dialogue_mSSu0,"As a <color=#04ff00>Soldier</color>, your job is to <color=#04ff00>protect </color>your allies, <color=#04ff00>defend </color>your base, and lead the <color=#04ff00>assault </color>on <color=#ff0000>enemy forces</color>. \n@w2 In order to gain Ranks in <color=#04ff00>Combat</color>, you will be required to show off your <color=#04ff00>military expertise</color>, defeating <color=#ff0000>enemies </color>wherever they may be. \n\n@w4 You have been provided with an <color=#04ff00>Assault Rifle</color>, which will be useful in defeating your <color=#ff0000>enemy</color>. You have the capability of learning how to craft additional <color=#04ff00>weaponry </color>for whatever situation may arise. \n\n@w6 Practice with your <color=#04ff00>Assault Rifle</color> by <color=#04ff00>killing </color>ten more <color=#ff0000>Spiders</color>.",,,,,,,,,,作为一名<color=#04ff00>士兵</color>，你的职责是<color=#04ff00>保护</color>你的盟友，<color=#04ff00>保卫</color>你的基地，并领导对<color=#04ff00>敌方部队</color>的<color=#ff0000>进攻</color>。\n@w2为了提升<color=#04ff00>战斗</color>等级，你需要展示你的<color=#04ff00>军事专长</color>，<color=#ff0000>击败</color>任何地方的<color=#ff0000>敌人</color>。\n\n@w4你已获得一把<color=#04ff00>突击步枪</color>，它将有助于击败你的<color=#ff0000>敌人</color>。你有能力学习如何制作额外的<color=#04ff00>武器</color>，以应对可能出现的任何情况。\n\n@w6通过<color=#04ff00>杀死</color>另外十只<color=#ff0000>蜘蛛</color>来练习你的<color=#04ff00>突击步枪</color>。,,,,,,
dialogue_SSCGi,"The <color=#ff0000>Aliens</color> that attacked our ship control this planet, and a lot of the space nearby. It will be necessary to learn how to <color=#04ff00>fight </color>them effectively, to prepare for inevitable <color=#ff0000>hostile encounters</color> with them in the future.\n\n@w6 <color=#04ff00>Hunt </color>down and <color=#04ff00>kill </color>25 <color=#ff0000>Alien (Zirax) </color>soldiers or <color=#ff0000>ripper dogs</color>.",,,,,,,,,,攻击我们飞船的<color=#ff0000>外星人</color>控制着这个星球以及附近的大片太空。<color=#04ff00>学会如何</color>有效战斗<color=#ff0000>对他们</color>，为将来不可避免的<color=#ff0000>敌对遭遇</color>做好准备是必要的。\n\n@w6<color=#04ff00>猎杀</color>并<color=#04ff00>杀死</color>25名<color=#ff0000>外星人（兹瑞克斯）</color>士兵或<color=#ff0000>撕裂犬</color>。,,,,,,
dialogue_CaSOW,"The <color=#ff0000>Aliens</color> seem to employ a variety of AI-controlled <color=#ff0000>Drones</color>. They use these <color=#ff0000>drones </color>to guard valuable <color=#ffc800>resources</color>, attack enemy bases, and to guard their own structures. @w2 Taking out these <color=#ff0000>drones </color>would be a wise idea if you are going to take on the <color=#ff0000>Empire</color>. \n\n@p9 <color=#04ff00>Destroy </color>ten <color=#ff0000>Alien (Zirax) Drones</color>. While this can be done on foot with hand-held <color=#04ff00>weapons</color>, if you have access to a Hover Vessel or Small Vessel, you can equip it with the <color=#04ff00>vehicle weapons </color>you've acquired, or build more, to help you <color=#04ff00>take them out</color> more easily.",,,,,,,,,,<color=#ff0000>外星人</color>似乎使用了多种AI控制的<color=#ff0000>无人机</color>。他们用这些<color=#ff0000>无人机</color>来守卫宝贵的<color=#ffc800>资源</color>、攻击敌方基地以及保护自己的建筑。@w2如果你打算对抗<color=#ff0000>帝国</color>，<color=#ff0000>消灭</color>这些<color=#ff0000>无人机</color>将是一个明智的选择。\n\n@p9<color=#04ff00>摧毁</color>十架<color=#ff0000>外星人（兹瑞克斯）无人机</color>。虽然可以手持<color=#04ff00>武器</color>徒步完成，但如果你能使用悬浮飞船或小型飞船，可以装备<color=#04ff00>车载武器</color>（你已获得的或自行制作的），以更轻松地<color=#04ff00>消灭它们</color>。,,,,,,
dialogue_mii40,Yay! More Spider Steaks on the way!,,,,,,,,,,耶！又有蜘蛛排上来了！,,,,,,
dialogue_aSecW,"Finally, a challenge!",,,,,,,,,,终于来了个挑战！,,,,,,
dialogue_0Kqu4,Time to go Drone Hunting!,,,,,,,,,,是时候去猎杀无人机了！,,,,,,
dialogue_ommiO,"The <color=#ff0000>Aliens</color> uses special <color=#ff0000>Defensive Towers</color> to expand their territory on a planet. @w2 <color=#04ff00>Taking out</color> these <color=#ff0000>towers </color>would reduce their territory tremendously. \n\n@w6 Use a Small Vessel or Hover Vessel to <color=#04ff00>destroy </color>the <color=#ff0000>core </color>of five <color=#ff0000>enemy Junkyard Defense Towers</color>. \n@w4 Alternatively, if you have <color=#04ff00>explosives</color>, you could try to approach the <color=#ff0000>tower </color>on foot, and <color=#04ff00>blast </color>the base of the <color=#ff0000>tower </color>until the <color=#ff0000>core </color>is exposed. @w2 However, this is not recommended.",,,,,,,,,,<color=#ff0000>外星人</color>使用特殊的<color=#ff0000>防御塔</color>来扩张他们在星球上的领土。@w2<color=#04ff00>摧毁</color>这些<color=#ff0000>塔</color>将大幅减少他们的领土。\n\n@w6使用小型飞船或悬浮飞船<color=#04ff00>摧毁</color>五座<color=#ff0000>敌方垃圾场防御塔</color>的<color=#ff0000>核心</color>。\n@w4或者，如果你有<color=#04ff00>炸药</color>，可以尝试徒步接近<color=#ff0000>塔</color>，<color=#04ff00>炸毁</color>塔的<color=#ff0000>基座</color>，直到<color=#ff0000>核心</color>暴露。@w2然而，不推荐这样做。,,,,,,
dialogue_8o0uW,"Hmmmm... Explosives, huh? Sounds fun!",,,,,,,,,,嗯……炸药，是吧？听起来很有趣！,,,,,,
dialogue_8Kk8K,"The <color=#ff0000>Aliens</color> uses their <color=#ff0000>Drone Bases</color> to coordinate their <color=#ff0000>attacks </color>on their enemies, namely you. @w2 If you <color=#04ff00>take out</color> the <color=#ff0000>Drone Base</color>, you will effectively drive them off the planet,@w2 for a time at least. \n\n@p9 Once you have <color=#ff00f7>found </color>the <color=#ff0000>Drone Base</color>, gather your allies for an all out <color=#04ff00>assault </color>on the <color=#ff0000>Drone Base</color>. @w2 In order to <color=#04ff00>take it out</color>, you'll first have to <color=#04ff00>take out</color> their <color=#ff0000>shields</color>. @w4 Then you'll have to make your way into the <color=#ff0000>facility </color>on foot. @w4 Once inside, you'll need to <color=#ff00f7>locate </color>the <color=#ff0000>core room</color> and <color=#04ff00>destroy </color>the <color=#ff0000>core</color>.\n\n@w6 This will be your toughest mission yet. @w2 Good luck!\n\n@p9 Note: if you're friends with a <color=#ff00f7>Scout</color>, they may know where the <color=#ff0000>Drone Base</color> is already.\n@w5 Note: If you're friends with an <color=#ffc800>Engineer</color>, they may be able to help you bypass the locks on the doors.",,,,,,,,,,<color=#ff0000>外星人</color>利用他们的<color=#ff0000>无人机基地</color>来协调对敌人的<color=#ff0000>攻击</color>，也就是你们。@w2如果你<color=#04ff00>摧毁</color>了<color=#ff0000>无人机基地</color>，就能有效地将他们赶出这个星球，@w2至少暂时如此。\n\n@p9一旦你<color=#ff00f7>找到</color>了<color=#ff0000>无人机基地</color>，召集你的盟友发起全面<color=#04ff00>进攻</color>，攻占<color=#ff0000>无人机基地</color>。@w2为了<color=#04ff00>摧毁它</color>，你首先得<color=#04ff00>击破</color>他们的<color=#ff0000>护盾</color>。@w4然后你必须徒步进入<color=#ff0000>设施</color>。@w4一旦进入内部，你需要<color=#ff00f7>找到</color><color=#ff0000>核心室</color>并<color=#04ff00>摧毁</color><color=#ff0000>核心</color>。\n\n@w6这将是你迄今为止最艰巨的任务。@w2祝你好运！\n\n@p9注意：如果你与<color=#ff00f7>侦察兵</color>是朋友，他们可能已经知道<color=#ff0000>无人机基地</color>的位置。\n@w5注意：如果你与<color=#ffc800>工程师</color>是朋友，他们可能能帮你绕过门上的锁。,,,,,,
dialogue_u0IuO,Let's kick some Zirax Butt!!!,,,,,,,,,,让我们去踢兹瑞克斯的屁股！！！,,,,,,
dialogue_0ieS8,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
dialogue_SaSiG,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
dialogue_eYmWW,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
dialogue_raqaC,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
dialogue_N8S4C,"As a <color=#006eff>Medic</color>, it's your job see to the <color=#006eff>wellbeing </color>and continued <color=#006eff>health </color>of your allies. \n\n@w2 In order to gain Ranks in <color=#006eff>Medical</color>, you will be required to craft <color=#006eff>medical supplies</color> for your allies to use, and set up a <color=#006eff>Medical Bay</color> to store and craft medicines, and to <color=#006eff>heal </color>your allies when you aren't around.\n\n@p9 Your first task as an <color=#006eff>Medic </color>will be to begin crafting basic <color=#006eff>medical supplies</color> to help you allies survive the <color=#ff0000>hostile environment</color> you find yourselves in.\n\n@w6 Craft ten <color=#006eff>bandages </color>and four of each type of <color=#006eff>Medical Ointment</color> (<color=#006eff>Antibiotic</color>, <color=#006eff>Antitoxic</color>, and <color=#006eff>Anti Radiation</color>).",,,,,,,,,,作为一名<color=#006eff>医疗兵</color>，你的职责是关注盟友的<color=#006eff>福祉</color>和持续的<color=#006eff>健康</color>。\n\n@w2为了提升<color=#006eff>医疗</color>等级，你需要制作<color=#006eff>医疗用品</color>供盟友使用，并设置一个<color=#006eff>医疗舱</color>来储存和制作药物，以及在你不在时<color=#006eff>治疗</color>你的盟友。\n\n@p9作为<color=#006eff>医疗兵</color>的首要任务是开始制作基本的<color=#006eff>医疗用品</color>，帮助你的盟友在你所处的<color=#ff0000>恶劣环境</color>中生存。\n\n@w6制作十个<color=#006eff>绷带</color>和每种<color=#006eff>医疗药膏</color>各四个（<color=#006eff>抗生素</color>、<color=#006eff>抗毒剂</color>和<color=#006eff>抗辐射</color>）。,,,,,,
dialogue_omu5G,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
dialogue_qOi8m,"As a <color=#006eff>Medic</color>, you have the capability of crafting advanced <color=#006eff>medical supplies</color> that others must scavenge for. \n\n@w6 Craft ten <color=#006eff>Small Health Packs</color>, and four of each type of <color=#006eff>Medical Pill</color> (<color=#006eff>Antibiotic</color>, <color=#006eff>Antitoxic</color>, <color=#006eff>Anti Radiation</color>, and <color=#006eff>Anti Parasite</color>).",,,,,,,,,,作为一名<color=#006eff>医疗兵</color>，你有能力制作先进的<color=#006eff>医疗用品</color>，而其他人只能搜刮获得。\n\n@w6制作十个<color=#006eff>小型医疗包</color>，以及每种<color=#006eff>医疗药片</color>各四个（<color=#006eff>抗生素</color>、<color=#006eff>抗毒剂</color>、<color=#006eff>抗辐射</color>和<color=#006eff>抗寄生虫</color>）。,,,,,,
